55,"(2,0)",-57,-53,-67,-61,-61,-73,-75,-59,-75,-67,-65,-63,-65,-67,-81,-77,-35,-77,-53,-71,-59
56,"(2,0)",-55,-53,-69,-63,-61,-73,-75,-57,-69,-59,-65,-63,-63,-67,-81,-77,-33,-77,-53,-53,-59
57,"(2,0)",-57,-51,-61,-61,-61,-73,-63,-59,-75,-61,-63,-63,-65,-67,-81,-75,-47,-75,-53,-53,-59
58,"(2,0)",-57,-61,-63,-61,-61,-73,-63,-59,-67,-69,-63,-63,-65,-67,-81,-73,-47,-75,-53,-53,-59
59,"(2,0)",-57,-49,-67,-61,-61,-73,-63,-57,-67,-67,-65,-61,-67,-69,-81,-73,-43,-75,-53,-53,-59
60,"(2,0)",-57,-55,-69,-61,-61,-73,-65,-57,-77,-61,-63,-61,-65,-69,-81,-73,-35,-73,-53,-53,-59
61,"(2,0)",-57,-51,-63,-61,-63,-73,-65,-57,-67,-69,-61,-59,-67,-69,-79,-73,-47,-75,-53,-53,-59
62,"(2,0)",-55,-61,-65,-63,-61,-75,-65,-57,-67,-69,-65,-63,-65,-59,-81,-77,-35,-75,-53,-53,-59
63,"(2,0)",-57,-53,-63,-61,-61,-73,-65,-57,-75,-61,-63,-63,-65,-59,-81,-75,-33,-77,-53,-51,-59
64,"(2,0)",-55,-53,-65,-61,-61,-69,-69,-57,-69,-61,-65,-59,-67,-59,-81,-75,-45,-77,-53,-53,-59
65,"(2,0)",-55,-55,-67,-61,-63,-73,-67,-57,-75,-55,-63,-61,-65,-59,-79,-77,-33,-77,-53,-53,-59
66,"(2,0)",-57,-57,-69,-61,-61,-75,-63,-57,-75,-61,-65,-61,-67,-61,-81,-77,-33,-79,-53,-53,-61
67,"(2,0)",-57,-59,-69,-59,-63,-73,-65,-65,-67,-69,-65,-63,-67,-67,-79,-77,-35,-79,-53,-53,-57
68,"(2,0)",-57,-55,-67,-61,-61,-73,-69,-57,-77,-61,-63,-59,-65,-67,-73,-75,-47,-79,-53,-53,-61
69,"(2,0)",-55,-61,-67,-61,-61,-73,-61,-55,-75,-69,-63,-63,-61,-67,-81,-77,-47,-79,-53,-53,-61
70,"(2,0)",-55,-59,-67,-61,-61,-73,-61,-59,-71,-71,-65,-63,-61,-59,-79,-75,-47,-79,-53,-53,-59
71,"(2,0)",-57,-59,-67,-61,-61,-73,-67,-57,-69,-59,-63,-67,-67,-77,-79,-77,-47,-79,-53,-53,-59
72,"(2,0)",-57,-49,-67,-63,-61,-73,-63,-59,-67,-59,-63,-63,-65,-67,-79,-77,-35,-77,-53,-53,-59
73,"(2,0)",-57,-51,-67,-61,-61,-75,-69,-57,-75,-69,-67,-61,-61,-67,-79,-77,-35,-75,-53,-53,-59
74,"(2,0)",-57,-53,-63,-61,-61,-75,-69,-57,-67,-69,-63,-61,-65,-67,-81,-77,-47,-75,-53,-53,-59
75,"(2,0)",-55,-53,-63,-61,-61,-67,-67,-55,-67,-69,-63,-61,-67,-67,-81,-75,-33,-77,-53,-51,-61
76,"(2,0)",-57,-61,-69,-59,-61,-73,-67,-57,-67,-67,-63,-61,-67,-89,-81,-75,-33,-77,-53,-53,-59
77,"(2,0)",-57,-53,-67,-59,-61,-73,-67,-57,-67,-59,-65,-61,-67,-59,-81,-75,-47,-77,-51,-51,-59
78,"(2,0)",-57,-57,-67,-61,-61,-73,-67,-57,-73,-61,-63,-61,-65,-67,-81,-75,-47,-77,-53,-51,-59
79,"(2,0)",-51,-55,-69,-61,-61,-73,-65,-57,-73,-69,-67,-85,-67,-67,-81,-77,-35,-77,-53,-51,-59
80,"(2,0)",-57,-51,-69,-61,-61,-73,-69,-55,-77,-67,-63,-85,-65,-69,-81,-77,-35,-77,-53,-53,-59
81,"(2,0)",-57,-61,-67,-61,-63,-73,-69,-57,-77,-61,-65,-63,-65,-61,-77,-77,-47,-77,-53,-53,-59
82,"(2,0)",-57,-53,-67,-61,-61,-73,-69,-57,-77,-61,-65,-59,-67,-67,-77,-77,-35,-77,-53,-53,-61
83,"(2,0)",-55,-53,-61,-59,-61,-73,-67,-59,-67,-59,-63,-59,-67,-67,-77,-77,-33,-77,-53,-53,-61
84,"(2,0)",-57,-51,-65,-61,-63,-73,-67,-57,-75,-67,-63,-63,-67,-67,-79,-75,-33,-79,-53,-53,-61
85,"(2,0)",-57,-61,-65,-61,-63,-73,-67,-57,-75,-69,-63,-63,-67,-67,-79,-75,-35,-79,-53,-53,-61
86,"(2,0)",-57,-61,-63,-71,-61,-73,-69,-57,-75,-85,-63,-61,-65,-67,-79,-75,-45,-77,-53,-53,-59
87,"(2,0)",-55,-57,-67,-63,-63,-73,-67,-61,-67,-59,-63,-61,-65,-67,-79,-77,-49,-75,-51,-53,-59
88,"(2,0)",-57,-57,-61,-63,-61,-73,-67,-59,-75,-59,-63,-61,-67,-67,-81,-75,-49,-75,-63,-53,-61
89,"(2,0)",-57,-55,-63,-61,-59,-73,-69,-55,-71,-59,-63,-61,-67,-67,-81,-75,-45,-77,-63,-53,-59
90,"(2,0)",-57,-59,-67,-61,-61,-73,-63,-57,-69,-69,-65,-61,-67,-67,-81,-75,-33,-73,-63,-53,-59
91,"(2,0)",-57,-49,-69,-63,-61,-73,-67,-57,-67,-61,-63,-63,-65,-61,-81,-75,-35,-73,-63,-53,-59
92,"(2,0)",-57,-57,-67,-61,-61,-73,-67,-57,-67,-61,-65,-63,-65,-61,-81,-77,-47,-77,-53,-53,-59
93,"(2,0)",-57,-55,-67,-61,-59,-73,-63,-57,-75,-69,-65,-65,-67,-61,-81,-75,-35,-77,-85,-53,-59
94,"(2,0)",-49,-53,-67,-61,-61,-73,-63,-57,-67,-71,-63,-65,-67,-67,-79,-75,-35,-77,-53,-53,-59
95,"(2,0)",-57,-49,-63,-61,-63,-73,-67,-55,-75,-61,-65,-65,-67,-67,-79,-75,-35,-71,-53,-53,-57
96,"(2,0)",-57,-49,-69,-61,-61,-73,-67,-61,-67,-61,-63,-65,-53,-67,-79,-75,-35,-71,-53,-53,-59
97,"(2,0)",-55,-61,-67,-61,-63,-73,-65,-55,-67,-61,-63,-59,-63,-67,-77,-77,-45,-71,-53,-53,-59
98,"(2,0)",-57,-57,-67,-63,-61,-73,-67,-55,-67,-61,-63,-61,-63,-67,-81,-77,-33,-77,-53,-53,-59
99,"(2,0)",-57,-49,-67,-61,-61,-73,-69,-55,-75,-67,-63,-61,-65,-67,-81,-77,-47,-77,-53,-73,-61
100,"(2,0)",-47,-49,-69,-63,-61,-73,-65,-59,-67,-61,-61,-59,-67,-67,-81,-77,-45,-77,-53,-73,-61
101,"(2,0)",-57,-49,-67,-63,-63,-73,-67,-57,-69,-67,-65,-59,-63,-67,-81,-77,-47,-77,-53,-51,-59
102,"(2,0)",-55,-51,-67,-61,-63,-73,-67,-59,-73,-69,-67,-59,-67,-67,-81,-77,-35,-77,-53,-53,-59
103,"(2,0)",-57,-51,-67,-61,-63,-73,-65,-59,-73,-67,-65,-59,-67,-65,-79,-77,-33,-77,-53,-53,-61
104,"(2,0)",-57,-57,-67,-61,-63,-73,-65,-57,-75,-67,-63,-63,-65,-65,-79,-77,-35,-79,-53,-53,-59
105,"(2,0)",-57,-57,-61,-61,-63,-73,-67,-57,-75,-61,-63,-63,-67,-65,-81,-77,-35,-79,-53,-53,-59
106,"(2,0)",-53,-59,-61,-61,-63,-73,-63,-57,-67,-69,-63,-59,-67,-65,-81,-77,-35,-79,-53,-53,-59
107,"(2,0)",-57,-57,-79,-61,-63,-75,-67,-57,-77,-59,-63,-61,-67,-65,-81,-77,-35,-77,-53,-53,-59
108,"(2,0)",-57,-57,-69,-63,-65,-73,-67,-57,-75,-63,-61,-61,-67,-65,-83,-73,-33,-77,-55,-55,-63
109,"(2,0)",-57,-55,-69,-61,-63,-73,-61,-59,-67,-61,-65,-61,-65,-59,-81,-73,-33,-79,-55,-55,-63
110,"(2,0)",-57,-55,-67,-61,-63,-73,-65,-55,-73,-61,-65,-65,-65,-59,-83,-73,-35,-79,-55,-63,-59
111,"(2,0)",-57,-55,-69,-61,-61,-73,-67,-55,-67,-61,-63,-63,-65,-59,-81,-77,-33,-79,-53,-53,-85
112,"(2,0)",-55,-53,-67,-61,-61,-73,-67,-59,-73,-61,-63,-63,-67,-67,-81,-75,-35,-79,-53,-53,-59
113,"(2,0)",-55,-55,-69,-61,-63,-75,-65,-59,-67,-61,-67,-63,-67,-67,-81,-71,-33,-77,-53,-53,-61
114,"(2,0)",-57,-53,-67,-61,-61,-73,-67,-57,-67,-69,-65,-63,-65,-67,-79,-77,-47,-79,-53,-53,-59
115,"(2,0)",-57,-57,-67,-61,-61,-73,-67,-57,-67,-69,-65,-59,-65,-67,-77,-75,-47,-79,-53,-53,-59
116,"(2,0)",-57,-49,-77,-63,-61,-71,-67,-59,-73,-61,-65,-63,-65,-67,-81,-75,-33,-79,-53,-63,-57
117,"(2,0)",-57,-53,-67,-61,-61,-73,-67,-57,-67,-69,-63,-63,-65,-67,-81,-75,-35,-79,-61,-63,-57
118,"(2,0)",-57,-53,-59,-61,-61,-73,-69,-57,-75,-61,-63,-63,-61,-57,-81,-77,-35,-77,-53,-53,-57
119,"(2,0)",-55,-73,-59,-61,-61,-73,-67,-57,-73,-61,-63,-63,-67,-57,-83,-77,-35,-77,-53,-53,-57
120,"(2,0)",-57,-59,-77,-61,-61,-73,-67,-57,-67,-61,-61,-63,-67,-69,-83,-77,-35,-77,-53,-53,-59
121,"(2,0)",-55,-59,-69,-61,-61,-75,-63,-57,-67,-69,-67,-63,-65,-67,-83,-73,-45,-77,-51,-53,-61
122,"(2,0)",-57,-59,-69,-61,-61,-73,-65,-57,-75,-61,-63,-63,-67,-67,-81,-77,-35,-77,-61,-53,-59
123,"(2,0)",-55,-49,-67,-61,-61,-73,-67,-57,-67,-61,-63,-63,-67,-67,-79,-77,-47,-75,-61,-53,-59
124,"(2,0)",-57,-49,-65,-61,-61,-75,-63,-57,-73,-67,-63,-63,-67,-59,-79,-77,-33,-77,-53,-53,-61
125,"(2,0)",-55,-59,-67,-61,-61,-73,-65,-57,-69,-69,-63,-59,-65,-59,-79,-75,-35,-77,-53,-53,-59
126,"(2,0)",-55,-61,-77,-61,-61,-73,-69,-57,-67,-69,-63,-61,-67,-67,-79,-77,-35,-79,-53,-53,-61
127,"(2,0)",-57,-57,-69,-59,-63,-73,-67,-55,-67,-63,-63,-61,-55,-67,-81,-77,-65,-79,-51,-53,-61
128,"(2,0)",-55,-57,-63,-61,-63,-71,-67,-61,-75,-69,-63,-61,-63,-61,-81,-77,-35,-79,-53,-53,-57
129,"(2,0)",-57,-53,-63,-59,-63,-73,-63,-61,-75,-61,-65,-63,-67,-67,-81,-75,-35,-77,-51,-53,-59
130,"(2,0)",-57,-49,-67,-61,-61,-75,-65,-57,-67,-61,-65,-61,-59,-63,-81,-75,-47,-75,-51,-53,-57
131,"(2,0)",-57,-61,-65,-61,-61,-73,-65,-59,-75,-67,-63,-65,-67,-63,-81,-77,-35,-73,-53,-61,-57
132,"(2,0)",-57,-59,-67,-61,-61,-71,-67,-57,-67,-67,-63,-59,-67,-63,-81,-75,-47,-77,-53,-53,-61
133,"(2,0)",-53,-59,-67,-61,-61,-75,-67,-57,-67,-61,-65,-61,-67,-63,-81,-75,-47,-77,-53,-53,-59
134,"(2,0)",-57,-51,-67,-61,-61,-67,-63,-57,-75,-65,-65,-61,-67,-67,-77,-75,-33,-77,-61,-51,-59
135,"(2,0)",-53,-73,-63,-59,-61,-67,-63,-55,-73,-67,-65,-59,-67,-67,-77,-59,-35,-77,-53,-53,-59
136,"(2,0)",-57,-55,-61,-61,-61,-73,-67,-59,-69,-61,-63,-59,-65,-67,-77,-59,-33,-79,-53,-53,-61
137,"(2,0)",-55,-51,-63,-61,-63,-75,-65,-57,-75,-67,-63,-59,-65,-67,-81,-59,-35,-79,-53,-53,-61
138,"(2,0)",-57,-61,-63,-61,-61,-73,-67,-57,-75,-67,-65,-59,-67,-67,-79,-59,-47,-79,-53,-53,-61
139,"(2,0)",-53,-55,-65,-61,-61,-73,-67,-57,-67,-69,-63,-59,-67,-67,-79,-77,-47,-79,-53,-53,-59
140,"(2,0)",-57,-53,-65,-61,-61,-73,-67,-57,-77,-67,-61,-59,-61,-67,-81,-75,-33,-79,-51,-53,-61
141,"(2,0)",-55,-57,-67,-61,-61,-73,-63,-57,-67,-87,-65,-59,-65,-67,-81,-77,-35,-75,-51,-53,-59
142,"(2,0)",-55,-51,-61,-59,-61,-71,-67,-57,-67,-87,-65,-63,-65,-67,-81,-77,-35,-77,-51,-53,-59
143,"(2,0)",-55,-51,-67,-61,-61,-73,-61,-57,-73,-87,-67,-59,-67,-61,-81,-75,-47,-77,-53,-53,-61
144,"(2,0)",-55,-57,-73,-59,-61,-75,-65,-57,-75,-61,-67,-61,-67,-61,-81,-75,-47,-77,-61,-53,-59
145,"(2,0)",-57,-55,-67,-59,-61,-73,-65,-57,-75,-61,-67,-61,-65,-61,-81,-75,-47,-77,-51,-53,-61
146,"(2,0)",-55,-59,-67,-59,-63,-73,-67,-57,-67,-63,-69,-63,-65,-67,-79,-75,-47,-71,-61,-53,-59
147,"(2,0)",-55,-59,-67,-59,-61,-73,-63,-55,-75,-69,-69,-63,-65,-67,-79,-75,-47,-71,-53,-51,-59
148,"(2,0)",-57,-57,-69,-61,-63,-73,-69,-57,-75,-63,-59,-63,-67,-65,-81,-73,-47,-77,-53,-53,-59
149,"(2,0)",-55,-51,-69,-59,-61,-73,-65,-57,-65,-61,-59,-63,-67,-65,-81,-73,-47,-77,-53,-53,-59
150,"(2,0)",-57,-73,-67,-61,-61,-73,-67,-57,-67,-61,-63,-59,-65,-65,-81,-75,-47,-77,-53,-53,-59
151,"(2,0)",-51,-51,-63,-61,-61,-75,-67,-61,-67,-71,-63,-61,-67,-65,-81,-73,-35,-79,-53,-53,-59
152,"(2,0)",-57,-57,-63,-59,-61,-73,-69,-61,-77,-69,-63,-63,-65,-65,-81,-73,-47,-75,-53,-71,-59
153,"(2,0)",-57,-55,-63,-61,-61,-73,-67,-59,-67,-63,-63,-63,-67,-69,-79,-75,-33,-75,-53,-53,-61
154,"(2,0)",-57,-59,-65,-59,-61,-73,-67,-57,-75,-67,-63,-61,-65,-69,-81,-75,-45,-75,-53,-53,-61
155,"(2,0)",-57,-53,-61,-61,-61,-73,-67,-59,-73,-61,-63,-61,-67,-69,-79,-77,-47,-75,-53,-53,-61
156,"(2,0)",-57,-49,-67,-61,-61,-73,-65,-59,-67,-69,-65,-63,-65,-67,-79,-77,-33,-73,-53,-53,-61
157,"(2,0)",-57,-55,-67,-59,-61,-75,-67,-59,-67,-69,-65,-63,-67,-67,-79,-77,-45,-73,-53,-53,-61
158,"(2,0)",-57,-53,-67,-61,-61,-71,-67,-55,-67,-63,-63,-63,-63,-63,-83,-77,-47,-73,-53,-53,-61
159,"(2,0)",-55,-59,-65,-59,-63,-73,-67,-59,-69,-67,-69,-59,-67,-63,-81,-77,-47,-73,-53,-53,-59
160,"(2,0)",-57,-59,-65,-59,-59,-73,-69,-55,-67,-61,-67,-61,-63,-63,-83,-77,-47,-73,-55,-53,-59
161,"(2,0)",-57,-49,-67,-59,-61,-73,-67,-57,-69,-61,-65,-61,-67,-67,-83,-77,-47,-73,-51,-53,-61
162,"(2,0)",-57,-55,-67,-59,-61,-71,-67,-57,-73,-69,-63,-61,-67,-67,-83,-77,-47,-73,-51,-53,-61
163,"(2,0)",-57,-53,-65,-61,-63,-69,-67,-57,-67,-61,-65,-63,-65,-67,-81,-77,-35,-77,-53,-53,-59
164,"(2,0)",-55,-55,-67,-61,-61,-69,-67,-57,-65,-59,-65,-61,-67,-65,-79,-77,-35,-73,-53,-53,-61
165,"(2,0)",-55,-51,-67,-61,-61,-73,-67,-61,-75,-69,-65,-59,-65,-67,-81,-77,-45,-73,-61,-53,-61
166,"(2,0)",-57,-51,-67,-59,-61,-73,-61,-59,-69,-63,-63,-63,-65,-67,-81,-77,-35,-73,-61,-75,-59
167,"(2,0)",-57,-57,-65,-61,-61,-73,-61,-57,-67,-67,-63,-61,-67,-69,-81,-77,-35,-73,-53,-53,-59
168,"(2,0)",-55,-51,-67,-59,-63,-73,-61,-59,-75,-61,-63,-61,-67,-67,-79,-77,-35,-73,-53,-53,-59
169,"(2,0)",-57,-55,-63,-61,-61,-73,-61,-59,-69,-61,-65,-63,-67,-69,-79,-75,-33,-77,-53,-53,-59
170,"(2,0)",-57,-57,-67,-59,-61,-67,-63,-55,-77,-67,-63,-59,-63,-69,-81,-75,-35,-77,-53,-53,-61
171,"(2,0)",-57,-53,-67,-61,-61,-67,-67,-59,-73,-67,-63,-59,-67,-67,-81,-75,-35,-77,-53,-53,-61
172,"(2,0)",-55,-57,-67,-61,-61,-73,-65,-57,-67,-67,-63,-63,-67,-67,-79,-77,-35,-79,-53,-53,-61
173,"(2,0)",-55,-53,-67,-59,-63,-73,-63,-57,-75,-67,-63,-63,-65,-67,-79,-77,-35,-79,-53,-53,-61
174,"(2,0)",-57,-61,-67,-61,-63,-73,-67,-57,-77,-61,-65,-59,-67,-67,-81,-77,-35,-79,-53,-53,-59
175,"(2,0)",-51,-51,-67,-59,-61,-73,-67,-61,-69,-61,-65,-63,-65,-69,-81,-73,-33,-79,-53,-53,-59
176,"(2,0)",-57,-61,-67,-61,-61,-73,-79,-57,-67,-63,-65,-63,-69,-61,-81,-73,-33,-79,-53,-53,-61
177,"(2,0)",-51,-51,-63,-59,-61,-73,-67,-57,-73,-61,-63,-63,-61,-69,-79,-73,-47,-79,-51,-53,-61
178,"(2,0)",-57,-49,-67,-61,-61,-73,-63,-57,-65,-67,-63,-63,-63,-69,-81,-73,-47,-79,-51,-53,-59
179,"(2,0)",-57,-51,-67,-61,-61,-73,-67,-59,-75,-63,-65,-63,-67,-65,-81,-73,-35,-79,-51,-53,-59
180,"(2,0)",-57,-61,-67,-59,-63,-73,-67,-57,-69,-67,-63,-63,-67,-69,-81,-73,-33,-77,-53,-53,-59
181,"(2,0)",-55,-55,-63,-59,-61,-73,-67,-57,-67,-69,-65,-61,-61,-63,-79,-77,-45,-77,-53,-53,-61
182,"(2,0)",-57,-57,-65,-59,-61,-73,-67,-59,-77,-69,-65,-59,-65,-63,-79,-75,-45,-77,-53,-53,-61
183,"(2,0)",-57,-57,-65,-61,-61,-73,-69,-59,-73,-57,-67,-65,-67,-67,-79,-75,-45,-79,-53,-53,-59
184,"(2,0)",-55,-53,-67,-61,-63,-73,-69,-57,-73,-61,-65,-65,-65,-67,-81,-75,-33,-79,-53,-53,-59
185,"(2,0)",-55,-57,-63,-61,-59,-75,-69,-57,-67,-67,-63,-63,-65,-67,-81,-77,-47,-79,-53,-81,-59
186,"(2,0)",-55,-55,-69,-61,-63,-73,-67,-55,-75,-69,-63,-63,-65,-67,-81,-77,-59,-79,-53,-81,-61
187,"(2,0)",-57,-61,-69,-61,-63,-75,-67,-55,-77,-67,-63,-63,-65,-67,-79,-77,-33,-77,-61,-81,-61
188,"(2,0)",-55,-57,-65,-61,-63,-73,-63,-57,-67,-69,-69,-63,-65,-65,-81,-77,-33,-77,-61,-81,-57
189,"(2,0)",-57,-61,-61,-61,-63,-73,-65,-59,-75,-69,-69,-63,-67,-77,-81,-75,-35,-77,-53,-53,-59
190,"(2,0)",-53,-51,-73,-61,-63,-73,-63,-59,-77,-61,-65,-67,-65,-67,-81,-75,-47,-77,-53,-53,-61
191,"(2,0)",-55,-55,-71,-61,-61,-73,-67,-59,-67,-61,-61,-67,-65,-67,-81,-75,-73,-77,-53,-53,-61
192,"(2,0)",-55,-55,-71,-61,-61,-77,-63,-57,-75,-59,-63,-61,-65,-63,-81,-77,-45,-75,-53,-53,-61
