,"X,Y","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""Lab ERNC""
00:90:4C:91:00:03","""AP_1612927617""
BC:54:F9:FC:7F:60","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""CE5CFB""
98:FC:11:E2:A6:A5","""Microondas""
48:F8:B3:22:4D:4B","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Docentes FI""
0E:18:D6:CB:01:A4","""Lab Sistemas Electronicos""
68:FF:7B:47:9E:A1","""LCDA""
B0:48:7A:DE:14:8C","""Baxter""
EC:22:80:F3:EB:EA","""Lab 212""
00:23:CD:18:65:9C","""UdeC""
84:D4:7E:29:3E:80","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Die231""
EC:08:6B:42:B5:4A","""eduroam""
84:D4:7E:29:3E:82","""HP-Print-72-LaserJet 1025""
B8:76:3F:9C:2A:72","""solidoswi""
00:4F:6A:0A:1B:6A","""Eduescob1""
68:FF:7B:1D:44:01","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""eduroam""
84:D4:7E:29:3C:E2"
80,"(2,1)",-67,-61,-61,-57,-65,-65,-83,-65,-39,-71,-61,-63,-57,-77,-69,-77,-59,-59,-79,-63,-75,-83,-79,-63,-79
81,"(2,1)",-67,-63,-57,-57,-63,-65,-83,-69,-39,-69,-63,-63,-53,-77,-69,-77,-59,-59,-79,-61,-79,-83,-83,-63,-79
82,"(2,1)",-63,-63,-61,-59,-65,-63,-81,-65,-39,-69,-61,-63,-53,-77,-61,-75,-59,-59,-79,-61,-77,-85,-83,-63,-79
83,"(2,1)",-67,-63,-61,-57,-65,-65,-81,-69,-39,-69,-61,-63,-53,-77,-61,-77,-59,-59,-77,-61,-81,-85,-75,-63,-79
84,"(2,1)",-65,-61,-63,-65,-63,-65,-83,-65,-39,-69,-59,-61,-53,-77,-61,-79,-59,-59,-79,-61,-81,-85,-75,-63,-79
85,"(2,1)",-67,-61,-61,-57,-63,-65,-83,-65,-39,-67,-61,-63,-51,-77,-61,-79,-59,-59,-79,-61,-81,-85,-85,-63,-79
86,"(2,1)",-67,-63,-63,-57,-63,-67,-83,-65,-39,-71,-61,-65,-57,-79,-69,-77,-59,-59,-79,-61,-79,-85,-79,-65,-81
87,"(2,1)",-67,-85,-61,-57,-61,-65,-85,-69,-39,-71,-63,-63,-53,-79,-69,-75,-59,-59,-79,-61,-79,-85,-77,-63,-81
88,"(2,1)",-67,-63,-61,-53,-63,-65,-85,-69,-51,-69,-63,-59,-55,-77,-69,-85,-59,-59,-79,-61,-79,-85,-77,-63,-81
89,"(2,1)",-67,-63,-61,-57,-65,-61,-83,-67,-49,-69,-61,-59,-49,-75,-61,-75,-59,-59,-79,-61,-79,-85,-83,-61,-81
90,"(2,1)",-63,-61,-61,-55,-65,-63,-83,-69,-39,-69,-63,-63,-49,-79,-61,-77,-61,-61,-79,-61,-79,-85,-83,-63,-81
91,"(2,1)",-67,-61,-61,-57,-65,-63,-81,-69,-39,-69,-61,-63,-53,-79,-61,-75,-61,-61,-79,-61,-79,-85,-79,-63,-81
92,"(2,1)",-67,-63,-61,-55,-65,-63,-83,-69,-39,-67,-61,-63,-55,-75,-71,-75,-59,-61,-79,-61,-79,-85,-77,-63,-79
93,"(2,1)",-67,-63,-63,-57,-63,-63,-85,-69,-49,-69,-61,-59,-51,-77,-69,-77,-59,-59,-79,-61,-79,-87,-81,-63,-79
94,"(2,1)",-69,-61,-63,-57,-65,-63,-85,-65,-39,-69,-61,-63,-53,-77,-69,-75,-59,-59,-79,-61,-71,-87,-81,-63,-79
95,"(2,1)",-67,-61,-61,-57,-65,-65,-83,-67,-37,-71,-61,-63,-55,-75,-59,-75,-59,-59,-79,-61,-71,-87,-81,-65,-79
96,"(2,1)",-65,-61,-61,-55,-65,-63,-81,-65,-39,-69,-63,-63,-53,-75,-61,-75,-59,-59,-79,-61,-71,-85,-83,-63,-79
97,"(2,1)",-67,-61,-61,-57,-65,-67,-81,-65,-39,-69,-61,-63,-55,-77,-61,-73,-59,-61,-79,-63,-71,-87,-83,-63,-79
98,"(2,1)",-67,-61,-63,-55,-65,-67,-81,-69,-51,-67,-63,-63,-51,-77,-59,-73,-59,-61,-79,-63,-71,-87,-83,-63,-79
99,"(2,1)",-69,-63,-63,-55,-65,-65,-85,-69,-39,-69,-63,-63,-57,-79,-59,-77,-59,-61,-79,-61,-71,-83,-81,-63,-79
100,"(2,1)",-67,-61,-61,-61,-63,-67,-81,-69,-39,-69,-61,-63,-55,-77,-61,-77,-59,-59,-79,-61,-75,-85,-79,-63,-79
101,"(2,1)",-67,-61,-61,-57,-65,-65,-81,-67,-51,-67,-61,-65,-55,-73,-61,-77,-59,-59,-79,-61,-75,-85,-81,-73,-79
102,"(2,1)",-65,-63,-61,-59,-63,-65,-83,-69,-39,-67,-61,-65,-55,-77,-61,-77,-59,-59,-63,-61,-75,-87,-81,-63,-79
103,"(2,1)",-67,-59,-61,-59,-65,-67,-83,-69,-51,-69,-61,-65,-53,-77,-61,-77,-59,-59,-79,-61,-73,-87,-79,-63,-81
104,"(2,1)",-67,-63,-61,-55,-59,-65,-81,-69,-49,-69,-61,-63,-53,-79,-59,-75,-59,-59,-77,-61,-73,-85,-83,-63,-81
105,"(2,1)",-69,-63,-61,-57,-63,-65,-83,-67,-39,-67,-61,-63,-55,-77,-59,-77,-59,-59,-79,-61,-77,-89,-83,-63,-77
106,"(2,1)",-67,-61,-61,-57,-63,-63,-83,-67,-51,-69,-63,-63,-57,-79,-69,-77,-59,-59,-79,-61,-77,-85,-83,-63,-77
107,"(2,1)",-69,-63,-55,-57,-65,-65,-81,-67,-49,-71,-61,-63,-51,-77,-69,-75,-59,-59,-79,-61,-81,-85,-81,-63,-79
108,"(2,1)",-65,-61,-63,-57,-65,-67,-83,-67,-37,-69,-61,-63,-87,-77,-69,-75,-59,-59,-79,-61,-79,-85,-83,-63,-79
109,"(2,1)",-67,-61,-61,-61,-65,-67,-81,-85,-51,-69,-61,-75,-53,-77,-69,-75,-59,-59,-79,-61,-75,-85,-83,-63,-79
110,"(2,1)",-67,-61,-63,-55,-67,-63,-81,-85,-51,-67,-61,-65,-53,-77,-69,-77,-59,-59,-79,-61,-75,-85,-79,-57,-79
111,"(2,1)",-67,-61,-59,-55,-65,-63,-85,-65,-51,-69,-61,-65,-49,-79,-61,-77,-85,-59,-79,-61,-79,-87,-79,-65,-79
112,"(2,1)",-67,-63,-53,-55,-65,-63,-83,-65,-49,-71,-61,-61,-53,-79,-61,-75,-59,-59,-79,-61,-81,-87,-79,-63,-79
113,"(2,1)",-67,-61,-61,-57,-65,-63,-83,-65,-51,-71,-61,-63,-49,-79,-61,-75,-59,-59,-77,-61,-79,-87,-75,-63,-79
114,"(2,1)",-69,-63,-63,-59,-65,-63,-83,-67,-49,-71,-63,-63,-53,-77,-69,-75,-59,-59,-81,-61,-79,-85,-75,-63,-79
115,"(2,1)",-67,-61,-61,-57,-59,-63,-85,-71,-49,-67,-59,-63,-53,-77,-69,-77,-59,-57,-79,-63,-81,-87,-79,-63,-79
116,"(2,1)",-63,-61,-61,-59,-65,-61,-81,-71,-37,-69,-61,-59,-77,-77,-69,-77,-59,-59,-79,-61,-75,-87,-79,-63,-79
117,"(2,1)",-63,-61,-61,-59,-65,-61,-81,-65,-37,-65,-63,-63,-53,-79,-61,-77,-85,-59,-79,-61,-75,-87,-79,-63,-79
118,"(2,1)",-69,-63,-55,-57,-63,-61,-83,-69,-37,-69,-61,-63,-53,-79,-59,-75,-59,-59,-79,-61,-75,-87,-83,-63,-79
119,"(2,1)",-67,-61,-55,-57,-61,-61,-81,-67,-51,-69,-61,-63,-87,-77,-59,-77,-59,-59,-79,-61,-79,-87,-81,-63,-81
120,"(2,1)",-67,-63,-61,-57,-65,-61,-81,-65,-51,-67,-61,-63,-51,-79,-69,-75,-59,-59,-79,-61,-79,-87,-81,-63,-81
121,"(2,1)",-67,-63,-61,-59,-65,-61,-81,-69,-49,-69,-61,-63,-55,-79,-69,-75,-59,-59,-79,-61,-79,-87,-81,-63,-81
122,"(2,1)",-67,-63,-59,-59,-65,-63,-81,-65,-49,-69,-61,-63,-51,-79,-69,-75,-59,-59,-79,-61,-79,-85,-77,-63,-75
123,"(2,1)",-65,-61,-61,-59,-65,-61,-83,-65,-39,-67,-61,-63,-53,-79,-61,-77,-59,-59,-79,-61,-73,-85,-79,-63,-79
124,"(2,1)",-67,-61,-61,-55,-67,-63,-83,-67,-39,-67,-59,-63,-55,-79,-71,-79,-59,-59,-79,-61,-79,-85,-81,-65,-77
125,"(2,1)",-65,-61,-59,-55,-63,-61,-83,-65,-51,-69,-59,-63,-55,-79,-71,-73,-59,-59,-79,-61,-79,-87,-81,-63,-79
126,"(2,1)",-67,-63,-61,-55,-65,-65,-83,-69,-51,-69,-61,-63,-49,-79,-71,-79,-59,-59,-79,-61,-79,-87,-83,-77,-79
127,"(2,1)",-69,-63,-61,-55,-63,-61,-83,-69,-39,-69,-63,-63,-53,-79,-61,-77,-83,-59,-79,-79,-81,-85,-79,-65,-79
128,"(2,1)",-69,-61,-61,-57,-63,-61,-85,-65,-37,-75,-63,-63,-49,-79,-61,-79,-83,-59,-79,-79,-79,-87,-83,-63,-79
129,"(2,1)",-65,-63,-61,-59,-63,-61,-81,-69,-37,-63,-61,-63,-55,-77,-65,-77,-59,-59,-79,-61,-73,-85,-83,-63,-79
130,"(2,1)",-67,-63,-61,-57,-63,-61,-83,-67,-39,-71,-59,-63,-49,-79,-69,-75,-59,-59,-79,-61,-79,-85,-83,-63,-79
131,"(2,1)",-65,-63,-63,-55,-63,-61,-85,-69,-39,-69,-61,-63,-53,-79,-71,-79,-59,-59,-75,-61,-79,-85,-75,-63,-79
132,"(2,1)",-67,-63,-61,-57,-63,-63,-83,-67,-37,-69,-57,-63,-55,-77,-71,-77,-59,-59,-79,-63,-79,-87,-81,-63,-77
133,"(2,1)",-67,-61,-61,-55,-61,-63,-85,-65,-39,-71,-61,-63,-55,-79,-69,-75,-59,-59,-79,-63,-79,-87,-83,-65,-79
134,"(2,1)",-67,-63,-61,-55,-67,-63,-83,-65,-37,-69,-63,-57,-53,-79,-59,-77,-59,-59,-79,-61,-79,-87,-83,-63,-79
