93,"(0,2)",-65,-78,-78,-70,-71,-70,-77,-52,-74,-78,-76,-77,-79,-81,-70
94,"(0,2)",-65,-78,-78,-70,-71,-70,-77,-52,-74,-78,-76,-77,-79,-81,-70
95,"(0,2)",-65,-78,-78,-70,-71,-70,-77,-52,-73,-78,-76,-76,-79,-81,-70
96,"(0,2)",-65,-78,-78,-70,-71,-70,-77,-52,-73,-78,-76,-75,-79,-81,-70
97,"(0,2)",-65,-78,-78,-70,-71,-70,-77,-52,-73,-78,-76,-76,-79,-81,-70
98,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-52,-73,-76,-75,-75,-79,-81,-70
99,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-52,-73,-76,-75,-75,-79,-81,-70
100,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-52,-74,-77,-75,-76,-79,-81,-70
101,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-58,-74,-76,-75,-77,-79,-81,-70
102,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-56,-73,-77,-75,-77,-79,-80,-70
103,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-55,-73,-76,-75,-76,-79,-80,-70
104,"(0,2)",-65,-78,-78,-70,-71,-70,-76,-55,-73,-76,-75,-76,-79,-80,-71
105,"(0,2)",-65,-78,-77,-70,-71,-70,-76,-54,-73,-76,-74,-76,-79,-80,-71
106,"(0,2)",-65,-78,-77,-70,-71,-70,-77,-53,-73,-77,-75,-75,-79,-80,-71
107,"(0,2)",-65,-78,-77,-70,-71,-70,-77,-52,-73,-77,-75,-76,-79,-80,-71
108,"(0,2)",-67,-78,-77,-70,-71,-70,-77,-52,-73,-77,-75,-76,-79,-80,-71
109,"(0,2)",-67,-78,-77,-70,-70,-70,-77,-52,-73,-77,-75,-76,-78,-80,-70
110,"(0,2)",-67,-78,-77,-70,-70,-70,-76,-56,-73,-77,-75,-76,-78,-80,-70
111,"(0,2)",-69,-78,-77,-70,-70,-70,-76,-55,-73,-76,-76,-77,-78,-80,-70
112,"(0,2)",-69,-78,-77,-70,-70,-70,-76,-54,-73,-76,-77,-77,-78,-80,-70
113,"(0,2)",-69,-78,-77,-70,-70,-70,-76,-53,-73,-76,-77,-77,-78,-80,-70
114,"(0,2)",-68,-78,-77,-70,-70,-70,-76,-56,-73,-75,-76,-77,-78,-80,-70
115,"(0,2)",-67,-78,-77,-70,-70,-70,-76,-55,-74,-75,-76,-76,-78,-80,-70
116,"(0,2)",-67,-78,-77,-70,-70,-70,-76,-53,-73,-76,-76,-76,-78,-80,-70
117,"(0,2)",-67,-78,-77,-70,-70,-70,-76,-53,-73,-77,-75,-77,-78,-80,-70
118,"(0,2)",-67,-78,-77,-70,-71,-70,-76,-57,-73,-77,-75,-76,-78,-80,-70
119,"(0,2)",-67,-78,-77,-72,-70,-70,-76,-53,-73,-77,-76,-75,-78,-80,-70
120,"(0,2)",-67,-78,-77,-72,-70,-70,-76,-52,-73,-76,-77,-76,-78,-80,-70
121,"(0,2)",-67,-78,-77,-72,-70,-70,-76,-52,-73,-76,-77,-76,-78,-79,-70
122,"(0,2)",-67,-78,-77,-72,-70,-70,-76,-58,-73,-76,-76,-76,-78,-79,-70
123,"(0,2)",-67,-78,-77,-72,-70,-70,-76,-54,-73,-76,-75,-75,-78,-79,-70
124,"(0,2)",-67,-78,-77,-71,-70,-70,-76,-53,-74,-77,-76,-75,-78,-79,-70
125,"(0,2)",-67,-78,-77,-71,-70,-70,-77,-53,-75,-77,-76,-75,-78,-79,-70
126,"(0,2)",-67,-78,-77,-71,-71,-70,-76,-53,-73,-77,-76,-75,-78,-79,-70
127,"(0,2)",-67,-78,-77,-71,-71,-70,-76,-53,-73,-76,-76,-74,-78,-79,-70
128,"(0,2)",-67,-78,-77,-71,-71,-70,-76,-52,-73,-75,-76,-75,-78,-79,-70
129,"(0,2)",-67,-78,-77,-70,-70,-70,-76,-57,-73,-77,-76,-74,-78,-79,-70
130,"(0,2)",-67,-78,-76,-70,-70,-70,-76,-55,-73,-77,-76,-75,-78,-79,-70
131,"(0,2)",-67,-78,-76,-70,-70,-70,-76,-55,-73,-77,-76,-75,-78,-79,-70
132,"(0,2)",-67,-78,-76,-70,-70,-70,-76,-54,-73,-77,-76,-75,-78,-79,-70
133,"(0,2)",-67,-78,-76,-70,-70,-70,-76,-53,-72,-77,-76,-76,-78,-79,-70
134,"(0,2)",-66,-78,-76,-70,-70,-70,-76,-52,-72,-77,-77,-76,-78,-79,-70
135,"(0,2)",-66,-78,-77,-70,-70,-70,-75,-52,-72,-77,-77,-76,-78,-79,-70
136,"(0,2)",-66,-78,-77,-70,-70,-70,-75,-52,-72,-77,-77,-76,-77,-79,-70
137,"(0,2)",-66,-78,-77,-70,-70,-70,-75,-52,-72,-76,-77,-75,-77,-79,-70
138,"(0,2)",-66,-77,-70,-70,-70,-75,-62,-72,-76,-76,-75,-77,-79,-70,-79
139,"(0,2)",-66,-77,-70,-70,-70,-75,-60,-72,-76,-76,-75,-77,-79,-70,-79
140,"(0,2)",-66,-77,-70,-70,-70,-75,-57,-72,-77,-76,-75,-77,-79,-70,-79
141,"(0,2)",-66,-77,-70,-71,-70,-75,-56,-72,-76,-76,-74,-77,-79,-70,-79
142,"(0,2)",-66,-77,-70,-71,-70,-75,-54,-72,-77,-76,-74,-77,-79,-70,-79
143,"(0,2)",-66,-77,-70,-71,-70,-76,-53,-72,-77,-76,-73,-77,-81,-70,-79
144,"(0,2)",-66,-77,-70,-70,-70,-76,-52,-71,-75,-75,-74,-77,-81,-70,-79
145,"(0,2)",-66,-77,-70,-70,-70,-76,-52,-71,-75,-76,-75,-77,-80,-70,-78
146,"(0,2)",-66,-77,-70,-70,-70,-76,-52,-72,-76,-76,-74,-77,-80,-70,-78
147,"(0,2)",-66,-77,-70,-70,-70,-76,-58,-72,-76,-76,-75,-77,-79,-70,-78
148,"(0,2)",-66,-77,-70,-70,-70,-76,-55,-72,-75,-76,-75,-77,-79,-70,-78
149,"(0,2)",-66,-77,-70,-70,-70,-76,-54,-72,-76,-75,-75,-77,-79,-70,-78
150,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-77,-75,-77,-77,-79,-70,-78
151,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-76,-75,-77,-77,-79,-70,-78
152,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-76,-75,-77,-77,-79,-70,-78
153,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-77,-75,-77,-77,-79,-70,-78
154,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-76,-75,-77,-77,-79,-70,-78
155,"(0,2)",-66,-76,-70,-70,-70,-76,-52,-72,-77,-75,-76,-77,-79,-70,-78
156,"(0,2)",-66,-76,-70,-70,-72,-76,-52,-72,-77,-75,-77,-77,-79,-70,-78
157,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-76,-75,-77,-77,-79,-70,-78,-86
158,"(0,2)",-66,-70,-70,-72,-77,-52,-72,-76,-76,-75,-77,-79,-71,-78,-87
159,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-76,-75,-77,-79,-70,-78,-87
160,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-76,-76,-75,-77,-79,-73,-78,-87
161,"(0,2)",-66,-70,-70,-72,-77,-52,-72,-76,-77,-75,-77,-79,-73,-78,-88
162,"(0,2)",-66,-70,-70,-72,-77,-52,-72,-77,-77,-74,-77,-79,-73,-78,-88
163,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-76,-74,-77,-79,-72,-78,-88
164,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-77,-74,-77,-79,-72,-78,-88
165,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-77,-73,-77,-79,-72,-78,-88
166,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-77,-74,-77,-79,-72,-78,-88
167,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-77,-76,-74,-77,-79,-72,-78,-88
168,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-76,-76,-75,-77,-79,-71,-78,-88
169,"(0,2)",-66,-70,-71,-72,-77,-52,-72,-75,-76,-75,-77,-79,-71,-78,-88
170,"(0,2)",-66,-70,-71,-72,-77,-56,-72,-75,-76,-75,-77,-79,-71,-78,-88
171,"(0,2)",-66,-70,-71,-72,-77,-54,-72,-75,-76,-76,-77,-79,-71,-78,-88
172,"(0,2)",-66,-70,-71,-72,-77,-53,-72,-76,-76,-75,-77,-79,-71,-78,-88
173,"(0,2)",-66,-70,-70,-72,-77,-56,-72,-77,-76,-74,-77,-79,-71,-78,-88
174,"(0,2)",-66,-70,-71,-72,-77,-54,-73,-76,-77,-75,-77,-79,-71,-78,-88
175,"(0,2)",-66,-70,-70,-72,-77,-53,-73,-76,-76,-75,-77,-79,-71,-78,-89
176,"(0,2)",-66,-70,-70,-72,-77,-57,-73,-75,-75,-75,-77,-79,-71,-78,-89
177,"(0,2)",-66,-70,-70,-72,-76,-56,-73,-75,-76,-75,-77,-79,-71,-78,-87
178,"(0,2)",-66,-70,-70,-72,-76,-54,-73,-75,-76,-75,-77,-79,-71,-78,-86
179,"(0,2)",-66,-70,-70,-72,-76,-53,-73,-76,-76,-75,-77,-79,-70,-78,-86
180,"(0,2)",-66,-70,-70,-72,-76,-52,-73,-76,-76,-74,-77,-79,-70,-78,-86
181,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-76,-77,-75,-77,-79,-70,-78,-86
182,"(0,2)",-66,-70,-70,-72,-75,-55,-73,-76,-77,-75,-77,-79,-71,-78,-86
183,"(0,2)",-66,-70,-70,-72,-75,-53,-73,-76,-77,-75,-77,-79,-71,-78,-86
184,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-76,-77,-79,-71,-78,-86
185,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-76,-75,-76,-77,-79,-71,-78,-86
186,"(0,2)",-66,-70,-70,-72,-76,-56,-74,-77,-76,-76,-77,-79,-71,-78,-86
187,"(0,2)",-66,-70,-70,-72,-76,-54,-75,-76,-77,-76,-77,-79,-71,-78,-86
188,"(0,2)",-66,-70,-70,-72,-76,-53,-74,-77,-77,-76,-77,-79,-71,-78,-86
189,"(0,2)",-66,-70,-70,-72,-76,-53,-73,-77,-77,-75,-76,-79,-71,-78,-86
190,"(0,2)",-66,-70,-70,-72,-76,-52,-73,-76,-77,-76,-76,-79,-71,-78,-86
191,"(0,2)",-66,-70,-71,-72,-75,-52,-73,-75,-77,-75,-76,-79,-71,-78,-86
192,"(0,2)",-66,-70,-71,-72,-75,-52,-73,-75,-77,-75,-76,-79,-70,-78,-88
193,"(0,2)",-66,-70,-71,-72,-76,-52,-73,-75,-77,-74,-76,-79,-70,-78,-88
194,"(0,2)",-66,-70,-71,-72,-76,-52,-73,-75,-77,-75,-77,-79,-70,-78,-88
195,"(0,2)",-66,-70,-71,-72,-76,-52,-73,-76,-77,-74,-77,-79,-70,-78,-88
196,"(0,2)",-66,-70,-71,-72,-76,-52,-72,-75,-76,-75,-77,-79,-70,-78,-88
197,"(0,2)",-66,-70,-71,-72,-76,-52,-72,-74,-76,-75,-77,-79,-70,-78,-88
198,"(0,2)",-66,-70,-71,-72,-76,-52,-72,-74,-76,-75,-76,-79,-70,-78,-88
199,"(0,2)",-66,-70,-71,-72,-76,-52,-72,-76,-76,-76,-76,-79,-70,-78,-88
200,"(0,2)",-66,-70,-71,-72,-76,-52,-72,-75,-76,-76,-76,-79,-70,-78,-88
201,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-75,-76,-76,-79,-70,-78,-88
202,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-75,-76,-77,-79,-70,-78,-88
203,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-75,-76,-77,-79,-70,-78,-88
204,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-75,-76,-77,-79,-70,-78,-88
205,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-75,-76,-77,-79,-70,-78,-88
206,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-76,-77,-77,-79,-70,-78,-87
207,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-77,-77,-77,-79,-70,-78,-87
208,"(0,2)",-66,-70,-70,-72,-76,-52,-72,-75,-77,-76,-77,-79,-70,-78,-87
209,"(0,2)",-66,-70,-70,-72,-76,-52,-73,-74,-77,-76,-77,-79,-70,-78,-87
210,"(0,2)",-66,-70,-70,-72,-76,-60,-72,-75,-77,-76,-77,-79,-70,-78,-87
211,"(0,2)",-66,-70,-70,-72,-77,-57,-72,-76,-77,-77,-77,-79,-70,-78,-87
212,"(0,2)",-66,-70,-70,-72,-77,-55,-72,-76,-77,-75,-77,-79,-70,-78,-85
213,"(0,2)",-66,-70,-70,-72,-77,-54,-73,-76,-76,-76,-77,-79,-70,-78,-85
214,"(0,2)",-66,-70,-70,-72,-77,-53,-73,-77,-77,-76,-77,-79,-70,-78,-86
215,"(0,2)",-66,-70,-70,-72,-77,-52,-73,-77,-76,-77,-77,-79,-70,-78,-87
216,"(0,2)",-66,-70,-70,-72,-77,-52,-73,-76,-77,-77,-77,-79,-70,-78,-87
217,"(0,2)",-66,-70,-70,-72,-76,-52,-73,-76,-77,-77,-77,-79,-70,-78,-87
218,"(0,2)",-66,-70,-69,-72,-76,-56,-73,-76,-77,-77,-77,-79,-70,-78,-87
219,"(0,2)",-66,-70,-70,-72,-77,-62,-73,-77,-76,-77,-77,-79,-70,-78,-87
220,"(0,2)",-66,-70,-70,-72,-77,-60,-73,-77,-76,-77,-77,-79,-70,-78,-87
221,"(0,2)",-66,-70,-70,-72,-77,-61,-72,-77,-77,-77,-77,-79,-70,-78,-88
222,"(0,2)",-66,-70,-70,-72,-75,-56,-72,-77,-76,-77,-77,-79,-70,-78,-88
223,"(0,2)",-66,-70,-71,-72,-75,-55,-72,-77,-75,-76,-77,-79,-70,-78,-88
224,"(0,2)",-66,-70,-71,-72,-74,-53,-74,-77,-76,-75,-77,-79,-70,-78,-88
225,"(0,2)",-66,-70,-71,-72,-75,-52,-74,-77,-76,-74,-77,-79,-70,-78,-89
226,"(0,2)",-66,-70,-71,-72,-75,-52,-74,-77,-76,-75,-77,-79,-70,-78,-89
227,"(0,2)",-66,-70,-71,-72,-75,-52,-73,-77,-77,-74,-77,-79,-70,-78,-89
228,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-77,-74,-77,-79,-70,-78,-89
229,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-74,-77,-79,-70,-78,-89
230,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-74,-77,-79,-70,-78,-89
231,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-74,-77,-79,-70,-78,-89
232,"(0,2)",-66,-70,-69,-72,-52,-72,-77,-76,-73,-77,-79,-70,-78,-89,-75
233,"(0,2)",-66,-70,-69,-72,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74
234,"(0,2)",-66,-70,-70,-72,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74
235,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74
236,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-77,-79,-70,-78,-89,-74
237,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-75,-75,-77,-79,-71,-78,-89,-75
238,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-75,-75,-77,-79,-71,-78,-89,-74
239,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-75,-75,-77,-79,-71,-78,-87,-75
240,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-76,-75,-77,-79,-71,-78,-88,-74
241,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-76,-75,-77,-79,-71,-78,-88,-74
242,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-75,-75,-77,-79,-70,-78,-88,-74
243,"(0,2)",-66,-70,-71,-71,-52,-72,-75,-75,-75,-77,-79,-70,-78,-88,-75
244,"(0,2)",-66,-70,-71,-71,-55,-72,-75,-75,-75,-77,-79,-70,-78,-88,-76
245,"(0,2)",-66,-70,-70,-71,-54,-72,-75,-76,-75,-77,-79,-70,-78,-88,-75
246,"(0,2)",-66,-70,-70,-71,-54,-72,-75,-76,-75,-77,-79,-70,-78,-87,-75
247,"(0,2)",-66,-70,-70,-71,-53,-72,-75,-76,-75,-77,-79,-70,-78,-87,-75
248,"(0,2)",-66,-70,-71,-71,-52,-72,-75,-76,-75,-77,-79,-70,-78,-87,-74
249,"(0,2)",-66,-70,-71,-71,-52,-72,-76,-76,-74,-81,-79,-70,-78,-87,-75
250,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-76,-75,-81,-79,-70,-78,-87,-75
251,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-75,-80,-79,-70,-78,-86,-74
252,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-74
253,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-76
254,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-76
255,"(0,2)",-66,-70,-70,-71,-55,-72,-77,-77,-75,-79,-79,-70,-78,-87,-76
256,"(0,2)",-66,-70,-71,-71,-54,-72,-77,-77,-74,-79,-79,-70,-78,-87,-76
257,"(0,2)",-66,-70,-71,-70,-56,-72,-77,-77,-74,-79,-79,-70,-78,-87,-75
